mth,country,category_group,mwh
2020-06-01,lithuania,renewable_ex_nuclear,159843
2020-06-01,luxembourg,fossil,17976.75
2020-06-01,luxembourg,renewable_ex_nuclear,54959
2020-06-01,montenegro,fossil,66690
2020-06-01,montenegro,renewable_ex_nuclear,31395
2020-06-01,netherlands,fossil,4747853
2020-06-01,netherlands,nuclear,137241
2020-06-01,netherlands,other,2045722.75
2020-06-01,netherlands,renewable_ex_nuclear,502080.25
2020-06-01,north_macedonia,fossil,178540
2020-06-01,north_macedonia,renewable_ex_nuclear,83864
2020-06-01,norway,fossil,159526
2020-06-01,norway,other,34075
2020-06-01,norway,renewable_ex_nuclear,8624398
2020-06-01,poland,fossil,7724948
2020-06-01,poland,renewable_ex_nuclear,1137135
2020-06-01,portugal,fossil,1169892
2020-06-01,portugal,other,15230
2020-06-01,portugal,renewable_ex_nuclear,1771744
2020-06-01,republic_of_moldova,fossil,333438
2020-06-01,republic_of_moldova,renewable_ex_nuclear,36707
2020-06-01,romania,fossil,949078
2020-06-01,romania,nuclear,704472
2020-06-01,romania,renewable_ex_nuclear,1863952
2020-06-01,serbia,fossil,1359866
2020-06-01,serbia,other,5634
2020-06-01,serbia,renewable_ex_nuclear,792051
2020-06-01,slovakia,fossil,316637
2020-06-01,slovakia,nuclear,931477
2020-06-01,slovakia,other,62212
2020-06-01,slovakia,renewable_ex_nuclear,613879
2020-06-01,slovenia,fossil,291482
2020-06-01,slovenia,nuclear,430077
2020-06-01,slovenia,renewable_ex_nuclear,455745
2020-06-01,spain,fossil,5329660
2020-06-01,spain,nuclear,3163802
2020-06-01,spain,other,27613
2020-06-01,spain,renewable_ex_nuclear,7611451
2020-06-01,sweden,nuclear,2524282
2020-06-01,sweden,other,341305
2020-06-01,sweden,renewable_ex_nuclear,5687294
2020-06-01,switzerland,nuclear,1283581
2020-06-01,switzerland,renewable_ex_nuclear,1971537
2020-07-01,austria,fossil,432787.5
2020-07-01,austria,other,13728
2020-07-01,austria,renewable_ex_nuclear,4216545.25
2020-07-01,belgium,fossil,2376517
2020-07-01,belgium,nuclear,1838972
2020-07-01,belgium,other,335869
2020-07-01,belgium,renewable_ex_nuclear,1320940
2020-07-01,bosnia_herzegovina,fossil,697640
2020-07-01,bosnia_herzegovina,renewable_ex_nuclear,232369
2020-07-01,bulgaria,fossil,995066
2020-07-01,bulgaria,nuclear,1319030
2020-07-01,bulgaria,renewable_ex_nuclear,481462
2020-07-01,croatia,fossil,330055
2020-07-01,croatia,renewable_ex_nuclear,412314
2020-07-01,czech_republic,fossil,1900134
2020-07-01,czech_republic,nuclear,1767566
2020-07-01,czech_republic,other,62758
2020-07-01,czech_republic,renewable_ex_nuclear,961753
2020-07-01,denmark,fossil,372799
2020-07-01,denmark,renewable_ex_nuclear,1319961
2020-07-01,estonia,fossil,158432
2020-07-01,estonia,renewable_ex_nuclear,109970
2020-07-01,finland,fossil,245364
2020-07-01,finland,nuclear,1696607
2020-07-01,finland,other,22982
2020-07-01,finland,renewable_ex_nuclear,1620833
2020-07-01,france,fossil,2404220
2020-07-01,france,nuclear,18707094
2020-07-01,france,renewable_ex_nuclear,7353887
2020-07-01,germany,fossil,12057447
2020-07-01,germany,nuclear,3529159.25
2020-07-01,germany,other,161652.25
2020-07-01,germany,renewable_ex_nuclear,17126072.75
2020-07-01,greece,fossil,1990325
2020-07-01,greece,renewable_ex_nuclear,1258724
2020-07-01,hungary,fossil,790038.5
2020-07-01,hungary,nuclear,1123355.75
2020-07-01,hungary,other,29068.25
2020-07-01,hungary,renewable_ex_nuclear,300425.75
2020-07-01,ireland,fossil,867986
2020-07-01,ireland,other,2136
2020-07-01,ireland,renewable_ex_nuclear,672039
2020-07-01,italy,fossil,10319075
2020-07-01,italy,other,1228435
2020-07-01,italy,renewable_ex_nuclear,7895216
2020-07-01,latvia,fossil,40794
2020-07-01,latvia,other,32375
2020-07-01,latvia,renewable_ex_nuclear,128453
2020-07-01,lithuania,fossil,166818
2020-07-01,lithuania,other,11050
2020-07-01,lithuania,renewable_ex_nuclear,193118
2020-07-01,luxembourg,fossil,16564.75
2020-07-01,luxembourg,renewable_ex_nuclear,56116.25
2020-07-01,montenegro,fossil,129386
2020-07-01,montenegro,renewable_ex_nuclear,73541
2020-07-01,netherlands,fossil,5582743.75
2020-07-01,netherlands,nuclear,249307.5
2020-07-01,netherlands,other,2092446
2020-07-01,netherlands,renewable_ex_nuclear,542789
2020-07-01,north_macedonia,fossil,267375
2020-07-01,north_macedonia,renewable_ex_nuclear,111029
2020-07-01,norway,fossil,198096
2020-07-01,norway,other,9941
2020-07-01,norway,renewable_ex_nuclear,9048567
2020-07-01,poland,fossil,8039476
2020-07-01,poland,renewable_ex_nuclear,1149606
2020-07-01,portugal,fossil,1673734
2020-07-01,portugal,other,16981
2020-07-01,portugal,renewable_ex_nuclear,1469245
2020-07-01,republic_of_moldova,fossil,362626
2020-07-01,republic_of_moldova,renewable_ex_nuclear,34410
2020-07-01,romania,fossil,1444380
2020-07-01,romania,nuclear,429328
2020-07-01,romania,renewable_ex_nuclear,1930731
2020-07-01,serbia,fossil,1454139
2020-07-01,serbia,other,11232
2020-07-01,serbia,renewable_ex_nuclear,734659
2020-07-01,slovakia,fossil,236378
2020-07-01,slovakia,nuclear,1053186
2020-07-01,slovakia,other,61682
2020-07-01,slovakia,renewable_ex_nuclear,537397
2020-07-01,slovenia,fossil,362242
2020-07-01,slovenia,nuclear,426667
2020-07-01,slovenia,renewable_ex_nuclear,414078
2020-07-01,spain,fossil,6969719
2020-07-01,spain,nuclear,4335048
2020-07-01,spain,other,20997
2020-07-01,spain,renewable_ex_nuclear,7973105
2020-07-01,sweden,nuclear,3050185
2020-07-01,sweden,other,288887
2020-07-01,sweden,renewable_ex_nuclear,5398200
2020-07-01,switzerland,nuclear,1051396
2020-07-01,switzerland,renewable_ex_nuclear,2235969
2020-08-01,austria,fossil,418313
2020-08-01,austria,other,14256
2020-08-01,austria,renewable_ex_nuclear,4166984.5
2020-08-01,belgium,fossil,2179645
2020-08-01,belgium,nuclear,1776021
2020-08-01,belgium,other,316770
2020-08-01,belgium,renewable_ex_nuclear,1271612
2020-08-01,bosnia_herzegovina,fossil,828900
2020-08-01,bosnia_herzegovina,renewable_ex_nuclear,211149
2020-08-01,bulgaria,fossil,1071920
2020-08-01,bulgaria,nuclear,1360047
2020-08-01,bulgaria,renewable_ex_nuclear,431175
2020-08-01,croatia,fossil,331974
2020-08-01,croatia,renewable_ex_nuclear,443998
2020-08-01,czech_republic,fossil,2174108
2020-08-01,czech_republic,nuclear,2275056
2020-08-01,czech_republic,other,64708
2020-08-01,czech_republic,renewable_ex_nuclear,946533
2020-08-01,denmark,fossil,379879
2020-08-01,denmark,renewable_ex_nuclear,820269
2020-08-01,estonia,fossil,341696
2020-08-01,estonia,renewable_ex_nuclear,95372
2020-08-01,finland,fossil,409343
2020-08-01,finland,nuclear,1436279
2020-08-01,finland,other,24882
2020-08-01,finland,renewable_ex_nuclear,1582625
2020-08-01,france,fossil,2378345
2020-08-01,france,nuclear,19797002
2020-08-01,france,renewable_ex_nuclear,6534908
2020-08-01,germany,fossil,13881390
2020-08-01,germany,nuclear,4852819.25
2020-08-01,germany,other,156932.75
2020-08-01,germany,renewable_ex_nuclear,16635570.25
2020-08-01,greece,fossil,1987513
2020-08-01,greece,renewable_ex_nuclear,1103569
2020-08-01,hungary,fossil,883545.75
2020-08-01,hungary,nuclear,865349.5
2020-08-01,hungary,other,27984.75
2020-08-01,hungary,renewable_ex_nuclear,303730.5
2020-08-01,ireland,fossil,969028.5
2020-08-01,ireland,other,8121
2020-08-01,ireland,renewable_ex_nuclear,598481
2020-08-01,italy,fossil,10635015
2020-08-01,italy,other,1174612
2020-08-01,italy,renewable_ex_nuclear,7777642
2020-08-01,latvia,fossil,201070
2020-08-01,latvia,other,34645
2020-08-01,latvia,renewable_ex_nuclear,97310
2020-08-01,lithuania,fossil,209945
2020-08-01,lithuania,other,11379
2020-08-01,lithuania,renewable_ex_nuclear,151642
2020-08-01,luxembourg,fossil,14589.75
2020-08-01,luxembourg,renewable_ex_nuclear,52959.75
2020-08-01,montenegro,fossil,134131
2020-08-01,montenegro,renewable_ex_nuclear,67462
2020-08-01,netherlands,fossil,6187649.25
2020-08-01,netherlands,nuclear,301606
2020-08-01,netherlands,other,2192265
2020-08-01,netherlands,renewable_ex_nuclear,557214
2020-08-01,north_macedonia,fossil,237576
2020-08-01,north_macedonia,renewable_ex_nuclear,146380
2020-08-01,norway,fossil,199009
2020-08-01,norway,other,12514
2020-08-01,norway,renewable_ex_nuclear,9824972
2020-08-01,poland,fossil,8574279
2020-08-01,poland,renewable_ex_nuclear,1071091
2020-08-01,portugal,fossil,1838208
2020-08-01,portugal,other,18787
2020-08-01,portugal,renewable_ex_nuclear,1718134
2020-08-01,republic_of_moldova,fossil,394009
2020-08-01,republic_of_moldova,renewable_ex_nuclear,22680
2020-08-01,romania,fossil,1520016
2020-08-01,romania,nuclear,761240
2020-08-01,romania,renewable_ex_nuclear,1692485
2020-08-01,serbia,fossil,1700239
2020-08-01,serbia,other,9720
2020-08-01,serbia,renewable_ex_nuclear,730814
2020-08-01,slovakia,fossil,315714
2020-08-01,slovakia,nuclear,1135802
2020-08-01,slovakia,other,62343
2020-08-01,slovakia,renewable_ex_nuclear,496968
2020-08-01,slovenia,fossil,313638
2020-08-01,slovenia,nuclear,440668
2020-08-01,slovenia,renewable_ex_nuclear,416939
2020-08-01,spain,fossil,6610452
2020-08-01,spain,nuclear,4503373
2020-08-01,spain,other,35948
2020-08-01,spain,renewable_ex_nuclear,7663748
2020-08-01,sweden,nuclear,2207226
2020-08-01,sweden,other,301443
2020-08-01,sweden,renewable_ex_nuclear,6195679
2020-08-01,switzerland,nuclear,1432645
2020-08-01,switzerland,renewable_ex_nuclear,2009856
2020-09-01,austria,fossil,412664.5
2020-09-01,austria,other,13728
2020-09-01,austria,renewable_ex_nuclear,4048840.75
2020-09-01,belgium,fossil,1864065
2020-09-01,belgium,nuclear,2236268
2020-09-01,belgium,other,368779
2020-09-01,belgium,renewable_ex_nuclear,1252790
2020-09-01,bosnia_herzegovina,fossil,640490
2020-09-01,bosnia_herzegovina,renewable_ex_nuclear,254910
2020-09-01,bulgaria,fossil,1159502
2020-09-01,bulgaria,nuclear,1087756
2020-09-01,bulgaria,renewable_ex_nuclear,401403
2020-09-01,croatia,fossil,324111
2020-09-01,croatia,renewable_ex_nuclear,450118
2020-09-01,czech_republic,fossil,2177602
2020-09-01,czech_republic,nuclear,2340573
2020-09-01,czech_republic,other,62338
2020-09-01,czech_republic,renewable_ex_nuclear,936888
2020-09-01,denmark,fossil,334320
2020-09-01,denmark,renewable_ex_nuclear,1203793
2020-09-01,estonia,fossil,274368
2020-09-01,estonia,renewable_ex_nuclear,113989
2020-09-01,finland,fossil,605669
2020-09-01,finland,nuclear,1403309
2020-09-01,finland,other,30582
2020-09-01,finland,renewable_ex_nuclear,1700052
2020-09-01,france,fossil,2661471
2020-09-01,france,nuclear,18809975
2020-09-01,france,renewable_ex_nuclear,6097121
2020-09-01,germany,fossil,15190320.5
2020-09-01,germany,nuclear,4570414.5
2020-09-01,germany,other,185266
2020-09-01,germany,renewable_ex_nuclear,15132249
2020-09-01,greece,fossil,1776449
2020-09-01,greece,renewable_ex_nuclear,1288159
2020-09-01,hungary,fossil,897876
2020-09-01,hungary,nuclear,1145142
2020-09-01,hungary,other,26406.25
2020-09-01,hungary,renewable_ex_nuclear,257716.25
2020-09-01,ireland,fossil,1047601.5
2020-09-01,ireland,other,1832.5
2020-09-01,ireland,renewable_ex_nuclear,680311
2020-09-01,italy,fossil,10972724
2020-09-01,italy,other,1221130
2020-09-01,italy,renewable_ex_nuclear,7028986
2020-09-01,latvia,fossil,119331
2020-09-01,latvia,other,35246
2020-09-01,latvia,renewable_ex_nuclear,125957
2020-09-01,lithuania,fossil,176217
2020-09-01,lithuania,other,11089
2020-09-01,lithuania,renewable_ex_nuclear,212150
2020-09-01,luxembourg,fossil,13604.5
2020-09-01,luxembourg,renewable_ex_nuclear,45908.75
2020-09-01,montenegro,fossil,127092
2020-09-01,montenegro,renewable_ex_nuclear,101177
2020-09-01,netherlands,fossil,5571244.5
2020-09-01,netherlands,nuclear,292161.5
2020-09-01,netherlands,other,1901347.5
2020-09-01,netherlands,renewable_ex_nuclear,648782.25
2020-09-01,north_macedonia,fossil,285888
2020-09-01,north_macedonia,renewable_ex_nuclear,56785
2020-09-01,norway,fossil,110961
2020-09-01,norway,other,11493
2020-09-01,norway,renewable_ex_nuclear,10098724
2020-09-01,poland,fossil,8635038
2020-09-01,poland,renewable_ex_nuclear,1278683
2020-09-01,portugal,fossil,2157616
2020-09-01,portugal,other,20765
2020-09-01,portugal,renewable_ex_nuclear,1664648
2020-09-01,republic_of_moldova,fossil,372164
2020-09-01,republic_of_moldova,renewable_ex_nuclear,15462
2020-09-01,romania,fossil,1471674
2020-09-01,romania,nuclear,860422
2020-09-01,romania,renewable_ex_nuclear,1474192
2020-09-01,serbia,fossil,1651171
2020-09-01,serbia,other,9360
2020-09-01,serbia,renewable_ex_nuclear,578477
2020-09-01,slovakia,fossil,371513
2020-09-01,slovakia,nuclear,951712
2020-09-01,slovakia,other,68237
2020-09-01,slovakia,renewable_ex_nuclear,476679
2020-09-01,slovenia,fossil,347712
2020-09-01,slovenia,nuclear,428307
2020-09-01,slovenia,renewable_ex_nuclear,443528
2020-09-01,spain,fossil,6269025
2020-09-01,spain,nuclear,4222585
2020-09-01,spain,other,31108
2020-09-01,spain,renewable_ex_nuclear,7127893
2020-09-01,sweden,nuclear,2113354
2020-09-01,sweden,other,286756
2020-09-01,sweden,renewable_ex_nuclear,4521976
2020-09-01,switzerland,nuclear,1822998
2020-09-01,switzerland,renewable_ex_nuclear,1780813
2020-10-01,austria,fossil,724811.25
2020-10-01,austria,other,13728
2020-10-01,austria,renewable_ex_nuclear,3927724.5
2020-10-01,belgium,fossil,1553942
2020-10-01,belgium,nuclear,2129634
2020-10-01,belgium,other,422862
2020-10-01,belgium,renewable_ex_nuclear,1592478
2020-10-01,bosnia_herzegovina,fossil,624959
2020-10-01,bosnia_herzegovina,renewable_ex_nuclear,341620
2020-10-01,bulgaria,fossil,1268419
2020-10-01,bulgaria,nuclear,821859
2020-10-01,bulgaria,renewable_ex_nuclear,353310
2020-10-01,croatia,fossil,321992
2020-10-01,croatia,renewable_ex_nuclear,737988
2020-10-01,czech_republic,fossil,2502054
2020-10-01,czech_republic,nuclear,2151626
2020-10-01,czech_republic,other,55876
2020-10-01,czech_republic,renewable_ex_nuclear,885451
2020-10-01,denmark,fossil,375812
2020-10-01,denmark,renewable_ex_nuclear,1507482
2020-10-01,estonia,fossil,236699
2020-10-01,estonia,renewable_ex_nuclear,111954
2020-10-01,finland,fossil,800808
2020-10-01,finland,nuclear,1496705
2020-10-01,finland,other,37791
2020-10-01,finland,renewable_ex_nuclear,1919516
2020-10-01,france,fossil,2104195
2020-10-01,france,nuclear,23548502
2020-10-01,france,renewable_ex_nuclear,9006402
2020-10-01,germany,fossil,14528170.75
2020-10-01,germany,nuclear,4301764
2020-10-01,germany,other,241176.5
2020-10-01,germany,renewable_ex_nuclear,19882654
2020-10-01,greece,fossil,1520743
2020-10-01,greece,renewable_ex_nuclear,855139
2020-10-01,hungary,fossil,922400.25
2020-10-01,hungary,nuclear,1197026.5
2020-10-01,hungary,other,35746.25
2020-10-01,hungary,renewable_ex_nuclear,240558.75
2020-10-01,ireland,fossil,832722
2020-10-01,ireland,other,833.5
2020-10-01,ireland,renewable_ex_nuclear,947471.5
2020-10-01,italy,fossil,8124765
2020-10-01,italy,other,1227569
2020-10-01,italy,renewable_ex_nuclear,7275927
2020-10-01,latvia,fossil,96018
2020-10-01,latvia,other,37948
2020-10-01,latvia,renewable_ex_nuclear,130566
2020-10-01,lithuania,fossil,105161
2020-10-01,lithuania,other,8139
2020-10-01,lithuania,renewable_ex_nuclear,146622
2020-10-01,luxembourg,fossil,26277.25
2020-10-01,luxembourg,renewable_ex_nuclear,63311.5
2020-10-01,montenegro,fossil,128514
2020-10-01,montenegro,renewable_ex_nuclear,160158
2020-10-01,netherlands,fossil,4693023.25
2020-10-01,netherlands,nuclear,296923.75
2020-10-01,netherlands,other,1784553.75
2020-10-01,netherlands,renewable_ex_nuclear,1260920
2020-10-01,north_macedonia,fossil,232261
2020-10-01,north_macedonia,renewable_ex_nuclear,44501
2020-10-01,norway,fossil,18897
2020-10-01,norway,other,10754
2020-10-01,norway,renewable_ex_nuclear,11333132
2020-10-01,poland,fossil,8728972
2020-10-01,poland,renewable_ex_nuclear,1675448
2020-10-01,portugal,fossil,1488706
2020-10-01,portugal,other,15261
2020-10-01,portugal,renewable_ex_nuclear,2343406
2020-10-01,republic_of_moldova,fossil,359444
2020-10-01,republic_of_moldova,renewable_ex_nuclear,20367
2020-10-01,romania,fossil,1148861
2020-10-01,romania,nuclear,878709
2020-10-01,romania,renewable_ex_nuclear,1680443
2020-10-01,serbia,fossil,1755042
2020-10-01,serbia,other,9365
2020-10-01,serbia,renewable_ex_nuclear,821677
2020-10-01,slovakia,fossil,330410
2020-10-01,slovakia,nuclear,1021532
2020-10-01,slovakia,other,77304
2020-10-01,slovakia,renewable_ex_nuclear,588152
2020-10-01,slovenia,fossil,437082
2020-10-01,slovenia,nuclear,433239
2020-10-01,slovenia,renewable_ex_nuclear,580740
2020-10-01,spain,fossil,4411524
2020-10-01,spain,nuclear,3788814
2020-10-01,spain,other,24425
2020-10-01,spain,renewable_ex_nuclear,8670166
2020-10-01,sweden,nuclear,3309192
2020-10-01,sweden,other,476081
2020-10-01,sweden,renewable_ex_nuclear,6763039
2020-10-01,switzerland,nuclear,1839897
2020-10-01,switzerland,renewable_ex_nuclear,1462477
2020-11-01,austria,fossil,1091401.25
2020-11-01,austria,other,13728
2020-11-01,austria,renewable_ex_nuclear,3143487.25
2020-11-01,belgium,fossil,1836132
2020-11-01,belgium,nuclear,2613566
2020-11-01,belgium,other,459235
2020-11-01,belgium,renewable_ex_nuclear,1413064
2020-11-01,bosnia_herzegovina,fossil,797001
2020-11-01,bosnia_herzegovina,renewable_ex_nuclear,362084
2020-11-01,bulgaria,fossil,1384959
2020-11-01,bulgaria,nuclear,1318439
2020-11-01,bulgaria,renewable_ex_nuclear,372401
2020-11-01,croatia,fossil,379069
2020-11-01,croatia,renewable_ex_nuclear,603631
2020-11-01,czech_republic,fossil,3320614
2020-11-01,czech_republic,nuclear,2036117
2020-11-01,czech_republic,other,52725
2020-11-01,czech_republic,renewable_ex_nuclear,892458
2020-11-01,denmark,fossil,499216
2020-11-01,denmark,renewable_ex_nuclear,1625123
2020-11-01,estonia,fossil,226505
2020-11-01,estonia,renewable_ex_nuclear,120176
2020-11-01,finland,fossil,730828
2020-11-01,finland,nuclear,1730758
2020-11-01,finland,other,42652
2020-11-01,finland,renewable_ex_nuclear,2469979
2020-11-01,france,fossil,3894162
2020-11-01,france,nuclear,27171246
2020-11-01,france,renewable_ex_nuclear,7760734
2020-11-01,germany,fossil,17904238.25
2020-11-01,germany,nuclear,4130701.5
2020-11-01,germany,other,247023.75
2020-11-01,germany,renewable_ex_nuclear,17295243
2020-11-01,greece,fossil,1844818
2020-11-01,greece,renewable_ex_nuclear,1107599
2020-11-01,hungary,fossil,1117152.25
2020-11-01,hungary,nuclear,1014298.25
2020-11-01,hungary,other,39562.5
2020-11-01,hungary,renewable_ex_nuclear,164432.5
2020-11-01,ireland,fossil,990405.5
2020-11-01,ireland,other,1433.5
2020-11-01,ireland,renewable_ex_nuclear,1047530
2020-11-01,italy,fossil,9749257
2020-11-01,italy,other,1331258
2020-11-01,italy,renewable_ex_nuclear,5543915
2020-11-01,latvia,fossil,168084
2020-11-01,latvia,other,41430
2020-11-01,latvia,renewable_ex_nuclear,171327
2020-11-01,lithuania,fossil,109068
2020-11-01,lithuania,other,8987
2020-11-01,lithuania,renewable_ex_nuclear,228772
2020-11-01,luxembourg,fossil,27038.5
2020-11-01,luxembourg,renewable_ex_nuclear,54720
2020-11-01,montenegro,fossil,123995
2020-11-01,montenegro,renewable_ex_nuclear,147636
2020-11-01,netherlands,fossil,5590366.5
2020-11-01,netherlands,nuclear,268273.5
2020-11-01,netherlands,other,1762958.5
2020-11-01,netherlands,renewable_ex_nuclear,1113822.5
2020-11-01,north_macedonia,fossil,310270
2020-11-01,north_macedonia,renewable_ex_nuclear,26684
2020-11-01,norway,fossil,65694
2020-11-01,norway,other,10208
2020-11-01,norway,renewable_ex_nuclear,11243795
2020-11-01,poland,fossil,9211454
2020-11-01,poland,renewable_ex_nuclear,1652780
2020-11-01,portugal,fossil,1844753
2020-11-01,portugal,other,13346
2020-11-01,portugal,renewable_ex_nuclear,2503475
2020-11-01,republic_of_moldova,fossil,410703
2020-11-01,republic_of_moldova,renewable_ex_nuclear,19961
2020-11-01,romania,fossil,1697509
